,manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,boxes__3__weight,boxes__3__length,boxes__3__height,boxes__3__width,product__styles
2023,210-HUE-B,830335024828.0,8.0,20.0,20.0,25.0,True,259.5,,,Indoor Lighting,Dimond Lighting,Recycled Fluted Glass Urn Table Lamp in Blue - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Acrylic, Recycled Glass",1.0,,No,,,,,Round Hardback White Fabric Shade,,Hue,UL,,60.0,,,10.0,19.0,16.0,18.0,,,,,,,,,,,,,Traditional
2024,210-HUE-D,830335025009.0,8.0,20.0,20.0,25.0,True,219.0,,,Indoor Lighting,Dimond Lighting,Recycled Fluted Glass Urn Table Lamp in Blue - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Acrylic, Recycled Glass",1.0,,No,,,,,Round Hardback White Fabric Shade,,Hue,UL,,60.0,,,10.0,19.0,16.0,18.0,,,,,,,,,,,,,Traditional
2025,210-LED,810937003827.0,8.0,20.0,20.0,25.0,True,166.5,,,Indoor Lighting,Dimond Lighting,Recycled Fluted Glass Urn LED Table Lamp In Blue,,,,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,"Recycled Glass, Acrylic",1.0,,No,,,,,Round Hardback White Fabric Shade,,3-Way,UL,,9.5,,,10.0,19.0,16.0,18.0,,,,,,,,,,,,,Modern / Contemporary
2026,215/S2,810937002158.0,8.0,10.0,19.0,28.0,True,345.0,,,Indoor Lighting,Dimond Lighting,Oval Sand Glass Table Lamp,,,7-Inch wide base,Pair requires two bulbs total (one for each lamp),,,,,,1.0,China,,,,,,No,A21 3-Way,,66.0,,,,,Sand,,,No,,,"Acrylic, Glass",2.0,,No,,,,,Oval Hardback Linen Shade,,3-Way,UL,,100.0,,,12.0,26.0,12.0,21.0,,,,,,,,,,,,,Transitional
2027,215/S2-LED,810937003841.0,8.0,10.0,19.0,28.0,True,375.0,,,Indoor Lighting,Dimond Lighting,Oval Sand Glass LED Table Lamp,,,"Shade measures 7x10 at top, 13x19 at bottom",7-Inch wide base,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Sand,,,No,,,"Acrylic, Glass",2.0,,No,,,,,Oval Hardback Linen Shade,,3-Way,UL,,9.5,,,12.0,26.0,12.0,21.0,,,,,,,,,,,,,Transitional
2028,2153-021,818008029417.0,3.0,3.0,38.0,38.0,True,232.5,,,Wall Decor,Dimond Home,Phantom Wall Decor In Petroleum Swirl And Gloss Aluminum,,,,,,,,,,1.0,China,,,,,,,,,,,,,,"Gloss Aluminum, Petroleum Swirl",,,,,,,,,No,,,,,,,,,,,,,3.3,40.0,40.0,4.3,,,,,,,,,,,,,
2029,216B,810937000949.0,10.0,16.0,16.0,30.0,True,156.0,,,Indoor Lighting,Dimond Lighting,Recycled Glass Cylinder Table Lamp In Blue,,,6.5-Inch wide base,,,,,,,1.0,China,,,,,,No,A21 3-Way,,66.0,,,,,Blue,,,No,,,Glass,1.0,,No,,,,,Round Hardback Burlap Shade,,3-Way,UL,,100.0,,,12.0,15.0,24.0,15.0,,,,,,,,,,,,,Transitional
2030,216B-LED,810937003858.0,10.0,16.0,16.0,30.0,True,171.0,,,Indoor Lighting,Dimond Lighting,Recycled Glass Cylinder LED Table Lamp In Blue,,,,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Blue,,,No,,,Glass,1.0,,No,,,,,Round Hardback Burlap Shade,,3-Way,UL,,9.5,,,12.0,15.0,24.0,15.0,,,,,,,,,,,,,Transitional
2031,216G,810937002165.0,10.0,16.0,16.0,30.0,True,145.5,,,Indoor Lighting,Dimond Lighting,Recycled Glass Cylinder Table Lamp In Green,,,6.5-Inch wide base,,,,,,,1.0,China,,,,,,No,A21 3-Way,,,,,,,Green,,,No,,,Glass,1.0,,No,,,,,Round Hardback Burlap Shade,,3-Way,UL,,100.0,,,12.0,15.0,24.0,15.0,,,,,,,,,,,,,Transitional
2032,216G-LED,810937003865.0,10.0,16.0,16.0,30.0,True,160.5,,,Indoor Lighting,Dimond Lighting,Recycled Glass Cylinder LED Table Lamp In Green,,,,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,1.0,China,,,,,,Yes,A19 LED,,,,,,,Green,,,No,,,Glass,1.0,,No,,,,,Round Hardback Burlap Shade,,3-Way,UL,,9.5,,,12.0,15.0,24.0,15.0,,,,,,,,,,,,,Transitional
2033,217-HUE-B,830335024835.0,10.0,18.0,18.0,34.0,True,327.0,,,Indoor Lighting,Dimond Lighting,Fluted Mercury Glass Table Lamp in Silver - with Philips Hue LED Bulb/Bridge,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Silver,,,No,,,Glass,1.0,,No,,,,,Round Hardback White Fabric Shade,,Hue,UL,,60.0,,,12.0,25.9,18.2,18.2,,,,,,,,,,,,,Modern / Contemporary
2034,217-HUE-D,830335025047.0,10.0,18.0,18.0,34.0,True,286.5,,,Indoor Lighting,Dimond Lighting,Fluted Mercury Glass Table Lamp in Silver - with Philips Hue LED Bulb/Dimmer,,,Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Silver,,,No,,,Glass,1.0,,No,,,,,Round Hardback White Fabric Shade,,Hue,UL,,60.0,,,12.0,25.9,18.2,18.2,,,,,,,,,,,,,Modern / Contemporary
2035,217-LED,810937003872.0,10.0,18.0,18.0,34.0,True,234.0,,,Indoor Lighting,Dimond Lighting,Fluted Mercury Glass LED Table Lamp In Silver,,,,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,1.0,China,,,,,,Yes,A19 LED,,66.0,,,,,Silver,,,No,,,Glass,1.0,,No,,,,,Round Hardback White Fabric Shade,,3-Way,UL,,9.5,,,12.0,25.9,18.2,18.2,,,,,,,,,,,,,Modern / Contemporary
2036,2181-001,818008028977.0,6.0,15.0,15.0,15.0,True,81.0,,,Decorative Accessory,Dimond Home,Chinook Wooden Spike Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,8.0,17.0,17.0,17.0,,,,,,,,,,,,,Transitional
2037,2181-002,818008028984.0,6.0,28.0,28.0,14.0,True,117.0,,,Decorative Accessory,Sterling,Chinook Tabletop Sculpture,,,Beautifully hand crafted.,Modern without being industrial.,Equally at home in a cozy cottage or an avant-garde office.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,18.0,26.0,17.0,26.0,,,,,,,,,,,,,Transitional
2038,2181-003,818008028991.0,21.0,18.0,18.0,18.0,True,124.5,,,Decorative Accessory,Dimond Home,Whitefield Wooden Gnarly Sphere Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,23.0,21.0,21.0,21.0,,,,,,,,,,,,,Transitional
2039,2181-004,818008029004.0,25.0,33.0,8.0,40.0,True,232.5,,,Decorative Accessory,Dimond Home,Whitebriar Natural Wood Screen Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,26.6,36.6,11.8,34.2,,,,,,,,,,,,,Transitional
2040,2181-005,818008029011.0,9.0,13.0,13.0,21.0,True,109.5,,,Decorative Accessory,Dimond Home,Chinook Wooden Corolla Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,10.5,21.0,14.2,14.2,,,,,,,,,,,,,Transitional
2041,2181-006,818008029028.0,22.0,13.0,13.0,59.0,True,186.0,,,Decorative Accessory,Dimond Home,Ekwok Wood Sculpture,,,Beautifully hand crafted.,Modern without being industrial.,Equally at home in a cozy cottage or an avant-garde office.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,27.6,60.2,14.2,14.2,,,,,,,,,,,,,
2042,2181-007,818008029035.0,46.0,9.0,31.0,48.0,True,300.0,,,Decorative Accessory,Dimond Home,Ekwok Wood Sculpture,,,Beautifully hand crafted.,Modern without being industrial.,Equally at home in a cozy cottage or an avant-garde office.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,48.5,49.2,29.9,9.8,,,,,,,,,,,,,Transitional
2043,2181-009,818008029042.0,22.0,4.0,32.0,32.0,True,133.5,,,Wall Decor,Dimond Home,Ekwok Wall Mirror,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,29.0,34.0,34.0,8.0,,,,,,,,,,,,,Transitional
2044,2181-010,818008029059.0,8.0,4.0,23.0,23.0,True,99.0,,,Wall Decor,Dimond Home,Whitebriar Mirror,,,Beautifully hand crafted.,"Fresh, brisk color story.",Perfect in the power room.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,10.2,22.8,22.8,5.1,,,,,,,,,,,,,Transitional
2045,2181-011,818008029066.0,6.4,2.0,35.0,35.0,True,150.0,,,Wall Decor,Dimond Home,Chinook Wall Mirror,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,16.0,38.0,38.0,6.0,,,,,,,,,,,,,Transitional
2046,2181-012,818008029073.0,7.6,18.0,18.0,21.0,True,75.0,,,Decorative Accessory,Dimond Home,Jusco Wooden Array Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,8.2,21.7,18.1,18.1,,,,,,,,,,,,,Transitional
2047,2181-013,818008029080.0,14.0,24.0,24.0,28.0,True,133.5,,,Decorative Accessory,Dimond Home,Whitebriar  Wood Sculpture,,,Beautifully hand crafted.,"Fresh, brisk color story.",Perfect for a stylish entryway.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,20.0,25.0,26.0,25.0,,,,,,,,,,,,,Transitional
2048,2181-014/S4,818008029097.0,2.0,14.0,6.0,3.0,True,66.0,,,Decorative Accessory,Dimond Home,Ekwok Wooden Tussle Sculpture,,,,,,,,,,1.0,,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,8.7,14.6,7.2,13.3,,,,,,,,,,,,,Transitional
2049,2181-015/S4,818008029103.0,1.9,12.0,12.0,8.0,True,60.0,,,Decorative Accessory,Dimond Home,Ekwok Wood Sculpture,,,Beautifully hand crafted.,"Fresh, brisk color story.",Perfect for a stylish entryway.,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,3.5,15.7,9.6,15.7,,,,,,,,,,,,,Transitional
2050,2181-016,818008029110.0,8.0,9.0,9.0,12.0,True,46.5,,,Decorative Accessory,Dimond Home,Heartwood Vase,,,,,,,,,,1.0,,,,,,,,,,,,,,,Natural,,,,,,,,,No,,,,,,,,,,,,,9.2,13.2,9.8,9.8,,,,,,,,,,,,,Transitional
2051,2181-018,818008029127.0,4.4,12.0,12.0,7.0,True,42.0,,,Decorative Accessory,Dimond Home,Briar 7-Inch Wooden Array Sculpture,,,,,,,,,,1.0,,,,,,,,,,,,,,,Natural,,,,,,,,,No,,,,,,,,,,,,,5.6,12.8,7.5,12.8,,,,,,,,,,,,,Transitional
2052,2181-019/S4,818008029134.0,1.1,3.0,10.0,2.0,True,39.0,,,Decorative Accessory,Dimond Home,Ekwok Wood Clusters - Set of 4,,,,,,,,,,1.0,,,,,,,,,,,,,,,Natural,,,,,,,,,No,,,,,,,,,,,,,5.1,11.0,4.2,9.0,,,,,,,,,,,,,Transitional
2053,2181-022,818008029158.0,14.0,33.0,8.0,71.0,True,232.5,,,Decorative Accessory,Dimond Home,Pensacola Wooden Botanical Fan Sculpture,,,,,,,,,,1.0,,,,,,,,,,,,,,,Natural,,,,,,,,,No,,,,,,,,,,,,,15.3,33.9,73.2,9.1,,,,,,,,,,,,,Transitional
2054,2181-023,818008029165.0,10.14,7.0,31.0,18.0,True,81.0,,,Decorative Accessory,Dimond Home,Islamorada  Driftwood Fish,,,Generously scaled 31-inchsilhouette.,"Perfect for that ""let's not take this too seriously"" office.","Formed from naturally sculptural, wave-worn driftwood.",,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,12.5,34.3,8.5,22.24,,,,,,,,,,,,,Transitional
2055,2181-024,818008029172.0,3.4,16.0,47.0,9.0,True,87.0,,,Decorative Accessory,Dimond Home,Islamorada  Driftwood Alligator,,,Beautifully hand crafted.,"Perfect for that ""let's not take this too seriously"" office.","Formed from naturally sculptural, wave-worn driftwood.",,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,6.1,41.7,10.2,19.7,,,,,,,,,,,,,Transitional
2056,2181-025,818008029189.0,3.53,19.0,17.0,4.0,True,31.5,,,Decorative Accessory,Dimond Home,Islamorada  Driftwood Turtle,,,Generously scaled 17-inch silhouette.,"Perfect for that ""let's not take this too seriously"" office.","Formed from naturally sculptural, wave-worn driftwood.",,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,3.0,15.0,18.0,5.0,,,,,,,,,,,,,Transitional
2057,2181-026,843558149889.0,4.8,8.0,20.0,7.0,True,66.0,,,Decorative Accessory,Dimond Home,Briar Candle Holder,,,Beautifully hand crafted.,Elegant Light Wash color story.,Ideal for any traditional setting.,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,8.0,10.0,22.0,8.0,,,,,,,,,,,,,Transitional
2058,2181-027,843558149896.0,4.5,3.0,18.0,23.0,True,42.0,,,Decorative Accessory,Sterling,Islamorada 23-Inch Driftwood Anchor,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Warm Wood Tone,,,,,,Wood,,,No,,,,,,,,,,,,,6.0,25.0,21.0,5.0,,,,,,,,,,,,,Transitional
2059,2181-029,818008029202.0,11.7,12.0,23.0,23.0,True,75.0,,,Decorative Accessory,Sterling,Zealand Rooster,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,13.0,24.4,13.0,24.4,,,,,,,,,,,,,Transitional
2060,2181-030,818008029219.0,8.2,19.0,19.0,12.0,True,99.0,,,Decorative Accessory,Dimond Home,Briar Candle Holder In Light Washed Wood,,,,,,,,,,1.0,,,,,,,,,,,,,,,Light Washed Wood Tone,,,,,,,,,No,,,,,,,,,,,,,9.0,20.1,12.7,20.1,,,,,,,,,,,,,Transitional
2061,2181-031/S2,818008029226.0,8.0,2.0,6.0,72.0,True,93.0,,,Decorative Accessory,Dimond Home,Pensacola Wood Garland - Set of 2,,,,,,,,,,1.0,,,,,,,,,,,,,,,Warm Wood Tone,,,,,,,,,No,,,,,,,,,,,,,16.0,72.0,4.5,6.3,,,,,,,,,,,,,Transitional
2062,2181-033,818008033933.0,4.0,12.6,23.62,22.44,True,81.0,,,Decorative Accessory,Dimond Home,Wistmans Wood Decorative Stand - White,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,6.0,26.4,24.4,24.4,,,,,,,,,,,,,Transitional
2063,2181-034,818008033940.0,9.7,11.02,23.23,20.08,True,93.0,,,Decorative Accessory,Dimond Home,White Coppice Decorative Sculpture,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,12.0,24.0,21.7,23.3,,,,,,,,,,,,,Transitional
2064,2181-035,818008033957.0,6.0,31.5,31.5,35.43,True,150.0,,,Decorative Accessory,Dimond Home,Whiddy Inish Decorative Stand,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,8.0,33.9,38.6,7.9,,,,,,,,,,,,,Transitional
2065,2181-036,818008033964.0,6.0,2.36,13.39,40.55,True,93.0,,,Decorative Accessory,Dimond Home,Ile Coco Decorative Wood Stand,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,8.0,15.0,43.3,11.03,,,,,,,,,,,,,Transitional
2066,2181-037,818008033971.0,4.0,27.0,29.13,29.0,True,150.0,,,Wall Decor,Dimond Home,Prairie Creek Mirror,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,6.0,29.9,30.7,15.4,,,,,,,,,,,,,Transitional
2067,2181-038,818008033988.0,2.0,15.75,15.75,3.0,True,25.5,,,Decorative Accessory,Dimond Home,Frostbriar Wreath - Small,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,,,,No,,,,,,,,,,,,,3.0,17.3,43.3,16.5,,,,,,,,,,,,,Transitional
2068,2181-039,818008033995.0,1.98,19.69,19.69,2.76,True,39.0,,,Decorative Accessory,Dimond Home,Frostbriar Wreath - Large,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,19.0,21.3,32.7,20.5,,,,,,,,,,,,,Transitional
2069,2181-040,818008034008.0,2.0,7.87,7.87,3.94,True,19.5,,,Decorative Accessory,Dimond Home,Antigonish Island Botanical Hemisphere - Small,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Coral,,,,,,Wood,,,No,,,,,,,,,,,,,3.0,17.7,28.4,17.7,,,,,,,,,,,,,Transitional
2070,2181-041,818008034015.0,2.0,11.81,11.81,5.9,True,34.5,,,Decorative Accessory,Dimond Home,Antigonish Island Botanical Hemisphere - Large,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Coral,,,,,,Wood,,,No,,,,,,,,,,,,,3.0,38.2,27.6,13.0,,,,,,,,,,,,,Transitional
2071,2181-042,818008034022.0,2.0,12.0,12.0,7.0,True,42.0,,,Decorative Accessory,Dimond Home,Wistmans Wood Botanical Hemisphere - Coral,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Coral,,,,,,Wood,,,No,,,,,,,,,,,,,3.0,13.0,13.0,7.0,,,,,,,,,,,,,Transitional
2072,2181-043,818008034039.0,33.0,14.0,14.0,51.18,True,148.5,,,Decorative Accessory,Dimond Home,Kennebunkport Decorative Stand,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,35.0,14.2,52.4,14.2,,,,,,,,,,,,,Transitional
2073,2181-044,818008034046.0,2.86,11.81,11.81,4.0,True,21.0,,,Decorative Accessory,Dimond Home,Wistmans Wood Botanical Hemisphere - White,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,4.0,37.0,35.0,13.0,,,,,,,,,,,,,Transitional
2074,2181-045,818008034091.0,6.0,7.87,13.39,34.43,True,81.0,,,Decorative Accessory,Dimond Home,Coldfall Wood Decorative Stand,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,8.0,29.2,36.3,16.54,,,,,,,,,,,,,Transitional
2075,2181-046,818008034053.0,4.0,12.6,23.62,22.44,True,109.5,,,Decorative Accessory,Dimond Home,Wistmans Wood Decorative Stand - Coral,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Coral,,,,,,Wood,,,No,,,,,,,,,,,,,6.0,26.4,24.4,24.4,,,,,,,,,,,,,Transitional
2076,2181-047,818008034077.0,3.0,11.81,11.81,11.81,True,66.0,,,Decorative Accessory,Dimond Home,Gnarl Decorative Cluster - Cream,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Cream,,,,,,Wood,,,No,,,,,,,,,,,,,5.0,26.38,40.16,13.38,,,,,,,,,,,,,Transitional
2077,2181-047W,818008034060.0,3.0,11.81,11.81,11.81,True,66.0,,,Decorative Accessory,Dimond Home,Gnarl Decorative Cluster - White,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,5.0,26.38,40.16,13.38,,,,,,,,,,,,,Transitional
2078,2181-048,818008034084.0,3.0,11.81,11.81,11.81,True,66.0,,,Decorative Accessory,Dimond Home,Gnarl Decorative Cluster - Coral,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Coral,,,,,,Wood,,,No,,,,,,,,,,,,,5.0,26.38,40.16,13.38,,,,,,,,,,,,,Transitional
2079,2181-050,843558153855.0,4.0,9.06,22.0,9.0,True,60.0,,,Decorative Accessory,Sterling,Gitche Gumee Decorative Cluster - Natural,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,26.0,33.1,29.5,19.7,,,,,,,,,,,,,Transitional
2080,2181-051,843558153862.0,4.0,9.06,22.0,9.0,True,60.0,,,Decorative Accessory,Sterling,Gitche Gumee Decorative Cluster - White,,,,,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,26.0,33.1,29.5,19.7,,,,,,,,,,,,,Transitional
2081,2181-052,843558153879.0,1.1,4.0,20.0,9.0,True,49.5,,,Decorative Accessory,Sterling,Cabo Pulmo Wood Swordfish,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,3.0,10.0,21.0,7.0,,,,,,,,,,,,,Transitional
2082,2181-053,843558156795.0,7.29,3.15,24.0,24.0,True,82.5,,,Decorative Accessory,Sterling,Chisholm Trail Decorative Accessory,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Burnt Oak,,,,,,WOOD,,,No,,,,,,,,,,,,,7.79,26.4,25.6,13.4,,,,,,,,,,,,,traditional
2083,2181-054,843558156801.0,5.74,13.0,12.59,20.0,True,88.5,,,Decorative Accessory,Sterling,Wenatchee Decorative Accessory,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Burnt Oak,,,,,,WOOD,,,No,,,,,,,,,,,,,7.0,14.0,22.0,14.0,,,,,,,,,,,,,traditional
2084,2181-055,843558156818.0,6.63,15.0,23.0,23.0,True,78.0,,,Wall Decor,Sterling,Corpus Christi Decorative Accessory,,,,,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,WOOD,,,No,,,,,,,,,,,,,7.0,24.0,26.0,12.0,,,,,,,,,,,,,traditional
2085,2181-056,843558160594.0,4.4,11.0,11.0,25.0,True,58.5,,,Decorative Accessory,Sterling,Skjoldr Decorative Accessory,,,great for organic floral displays,Coastal essence,,,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,7.71,9.84,21.65,9.84,,,,,,,,,,,,,Traditional
2086,2181-059,843558160600.0,16.31,11.0,24.0,28.0,True,82.5,,,Decorative Accessory,Sterling,Katoomba Decorative Accessory,,,great for organic floral displays,Coastal essence,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,18.48,24.5,30.0,13.8,,,,,,,,,,,,,Transitional
2087,2181-060/S4,843558160617.0,2.43,12.59,12.59,3.93,True,67.5,,,Decorative Accessory,Sterling,Tidings of Joy Driftwood Stars,,,great for organic floral displays,Coastal essence,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,7.71,12.6,13.78,12.6,,,,,,,,,,,,,Transitional
2088,2181-061,843558160624.0,2.64,14.17,15.74,4.72,True,40.5,,,Decorative Accessory,Sterling,Blinky Beach Decorative Accessory,,,great for organic floral displays,Coastal essence,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,3.31,15.75,13.78,5.51,,,,,,,,,,,,,Transitional
2089,2181-062,843558160631.0,10.25,6.69,19.0,27.0,True,105.0,,,Decorative Accessory,Sterling,Tidings of Joy Driftwood Reindeer,,,great for organic floral displays,Can be used for seasonal decor,,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,12.12,23.62,29.53,7.87,,,,,,,,,,,,,transitional
2090,2181-063/S2,843558160648.0,1.54,3.54,21.65,4.0,True,58.5,,,Decorative Accessory,Sterling,Squanto Decorative Accessory,,,great for organic floral displays,hand carved details,hand assembled,great for adding culinary flair,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,4.12,24.8,6.3,5.11,,,,,,,,,,,,,Transitional
2091,2181-064/S4,843558160655.0,1.1,3.54,12.99,4.0,True,73.5,,,Decorative Accessory,Sterling,Maizeing Carved Wood Maize,,,great for organic floral displays,hand carved details,hand assembled,great for adding culinary flair,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Wood,,,No,,,,,,,,,,,,,6.61,16.93,8.27,8.27,,,,,,,,,,,,,Transitional
2092,2181-065,843558160662.0,19.8,4.0,33.46,33.0,True,78.0,,,Wall Decor,Sterling,Kringle Decorative Wood Wreath,,,great for organic floral displays,hand carved details,hand assembled,hand applied finish,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,22.04,33.85,33.85,4.33,,,,,,,,,,,,,Transitional
2093,2181-066,843558160679.0,7.05,5.0,23.62,24.0,True,78.0,,,Wall Decor,Sterling,Marrow Wall Art,,,great for organic floral displays,hand assembled,stylish bohemian flair,,,,,1.0,China,,,,,,,,,,,,,,Natural,,,,,,Corn Husk,,,No,,,,,,,,,,,,,7.71,25.6,25.6,5.12,,,,,,,,,,,,,Transitional
2094,2181-068,843558160686.0,4.4,4.0,19.68,20.0,True,51.0,,,Wall Decor,Sterling,Wight Decorative Wood Wreath,,,great for organic floral displays,hand assembled,stylish bohemian flair,hand applied finish,,,,1.0,China,,,,,,,,,,,,,,White,,,,,,Wood,,,No,,,,,,,,,,,,,4.96,20.5,20.5,4.73,,,,,,,,,,,,,Transitional
