,manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,boxes__3__weight,boxes__3__length,boxes__3__height,boxes__3__width,product__styles
1205,1139-030,084-355815138-7,29.7,,23.0,41.0,True,612.72,888.0,False,Seating,Sterling,Constanzie Chair,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Cappuccino Foam, Navy",,,,,,"Plantation Grown Hardwoods, Fabric",,,,,,,,,,,,,,,,40.92,42.8,32.0,25.5,,,,,,,,,,,,,Transitional
1206,1139-031,084-355815139-4,9.9,,20.0,19.0,True,304.98,442.0,False,Seating,Sterling,Constanzie Bench,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Cappuccino Foam, Navy",,,,,,"Plantation Grown Hardwoods, Fabric",,,,,,,,,,,,,,,,16.0,27.0,22.0,22.0,,,,,,,,,,,,,Transitional
1207,1140-010,081-800802998-1,25.0,,33.0,18.0,True,736.92,1068.0,False,Indoor Lighting,Dimond Lighting,Cielo 3 Light Chandelier In Antique Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Gold Leaf,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,32.0,31.0,21.0,25.0,,,,,,,,,,,,,Modern / Contemporary
1208,1140-011,081-800802999-8,43.0,,41.0,22.0,True,1351.02,1958.0,False,Indoor Lighting,Dimond Lighting,Cielo 6 Light Chandelier In Antique Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Gold Leaf,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,56.0,40.0,22.0,31.0,,,,,,,,,,,,,Modern / Contemporary
1209,1140-012,081-800803000-0,31.0,,33.0,18.0,True,552.00,800.0,False,Indoor Lighting,Dimond Lighting,Cielo 3 Light Chandelier In Oil Rubbed Bronze,,,,,,,,,,,CHN,,,,,,,,,,,,,,Oil Rubbed Bronze,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,34.0,31.0,21.0,25.0,,,,,,,,,,,,,Modern / Contemporary
1210,1140-013,081-800803001-7,53.0,,41.0,22.0,True,1032.24,1496.0,False,Indoor Lighting,Dimond Lighting,Cielo 6 Light Chandelier In Oil Rubbed Bronze,,,,,,,,,,,CHN,,,,,,,,,,,,,,Oil Rubbed Bronze,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,61.0,40.0,22.0,31.0,,,,,,,,,,,,,Modern / Contemporary
1211,1140-016,081-800803002-4,80.0,,30.0,46.0,True,3070.50,4450.0,False,Indoor Lighting,Dimond Lighting,Industrialist 8 Light Chandelier In Polished Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Matte Black Nickel, Matte Nickel, Polished Nickel",,,,,,Metal,,,,,,,,,,,,,,,,87.8,36.0,18.5,36.0,,,,,,,,,,,,,Modern / Contemporary
1212,1140-017,081-800803003-1,47.0,,34.0,17.0,True,760.38,1102.0,False,Indoor Lighting,Dimond Lighting,Fringe 5 Light Chandelier In Polished Stainless Steel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Polished Stainless Steel",,,,,,Metal,,,,,,,,,,,,,,,,55.4,39.0,14.0,17.5,,,,,,,,,,,,,Modern / Contemporary
1213,1140-018,081-800802994-3,7.0,,18.0,7.0,True,304.98,442.0,False,Indoor Lighting,Dimond Lighting,Villoy 3 Light Drum Pendant In Polished Stainless Steel And Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Polished Stainless Steel",,,,,,Metal,,,,,,,,,,,,,,,,13.0,22.0,15.0,22.0,,,,,,,,,,,,,Modern / Contemporary
1214,1140-018-LED,083-033502876-5,7.0,,18.0,7.0,True,346.38,502.0,False,Indoor Lighting,Dimond Lighting,Villoy 3 Light LED Drum Pendant In Polished Stainless Steel And Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Polished Stainless Steel",,,,,,Metal,,,,,,,,,,,,,,,,12.6,21.5,14.5,21.5,,,,,,,,,,,,,Modern / Contemporary
1215,1140-019,081-800802995-0,11.0,,24.0,10.0,True,429.18,622.0,False,Indoor Lighting,Dimond Lighting,Villoy 4 Light Drum Pendant In Polished Stainless Steel And Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Polished Stainless Steel",,,,,,Metal,,,,,,,,,,,,,,,,18.0,28.0,17.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1216,1140-019-LED,083-033502877-2,11.0,,24.0,10.0,True,511.98,742.0,False,Indoor Lighting,Dimond Lighting,Villoy 6 Light LED Drum Pendant In Polished Stainless Steel And Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Polished Stainless Steel",,,,,,Metal,,,,,,,,,,,,,,,,18.0,28.0,17.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1217,1140-022,081-800802996-7,9.0,,20.0,20.0,True,572.70,830.0,False,Indoor Lighting,Dimond Lighting,Oriona 3 Light Pendant In Antique Gold Leaf - Small,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,15.0,24.0,23.0,24.0,,,,,,,,,,,,,Modern / Contemporary
1218,1140-023,081-800802997-4,12.0,,27.0,27.0,True,859.74,1246.0,False,Indoor Lighting,Dimond Lighting,Oriona 3 Light Pendant In Antique Gold Leaf - Large,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,22.0,30.0,29.5,29.5,,,,,,,,,,,,,Modern / Contemporary
1219,1140-024,081-800803004-8,12.0,,27.0,20.0,True,583.74,846.0,False,Indoor Lighting,Dimond Lighting,Starburst 12 Light Pendant In Chrome,,,,,,,,,,,CHN,,,,,,,,,,,,,,Polished Chrome,,,,,,Metal,,,,,,,,,,,,,,,,23.2,30.0,22.5,22.5,,,,,,,,,,,,,Modern / Contemporary
1220,1140-025,081-800803005-5,12.0,,27.0,20.0,True,583.74,846.0,False,Indoor Lighting,Dimond Lighting,Starburst 12 Light Pendant In Gold,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze, Polished Gold",,,,,,Metal,,,,,,,,,,,,,,,,24.0,30.0,23.0,30.0,,,,,,,,,,,,,Modern / Contemporary
1221,1140-026,081-800803006-2,5.0,,12.0,10.0,True,276.00,400.0,False,Indoor Lighting,Dimond Lighting,Starburst 3 Light Pendant In Chrome,,,,,,,,,,,CHN,,,,,,,,,,,,,,Polished Chrome,,,,,,Metal,,,,,,,,,,,,,,,,19.0,15.0,13.0,12.0,,,,,,,,,,,,,Modern / Contemporary
1222,1140-027,081-800803007-9,5.0,,12.0,10.0,True,276.00,400.0,False,Indoor Lighting,Dimond Lighting,Starburst 3 Light Pendant In Gold,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze, Polished Gold",,,,,,Metal,,,,,,,,,,,,,,,,8.0,20.0,13.0,15.0,,,,,,,,,,,,,Modern / Contemporary
1223,1140-033,081-800803534-0,17.0,,30.0,33.0,True,674.82,978.0,False,Indoor Lighting,Dimond Lighting,Renaissance Invention Wide Basket Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,Weathered Zinc,,,,,,"Metal, Wood",,,,,,,,,,,,,,,,30.0,36.0,33.0,33.0,,,,,,,,,,,,,Transitional
1224,1140-034,081-800803535-7,14.0,,23.0,36.0,True,552.00,800.0,False,Indoor Lighting,Dimond Lighting,Renaissance Invention Long Basket Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,Weathered Zinc,,,,,,"Metal, Wood",,,,,,,,,,,,,,,,16.0,25.0,39.0,25.0,,,,,,,,,,,,,Transitional
1225,1140-034-GM,099-999010104-3,,,23.0,36.0,True,552.00,800.0,False,Indoor Lighting,GuildMaster,Renaissance Invention Long Basket Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,Weathered Zinc,,,,,,"Metal, Wood",,,,,,,,,,,,,,,,16.0,25.0,39.0,25.0,,,,,,,,,,,,,Traditional
1226,1140-060,074-811912205-2,5.0,,35.5,4.0,True,178.02,258.0,False,Indoor Lighting,Dimond Lighting,Prowess Island Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,Matte Black,,,,,,METAL,,,,,,,,,,,,,,,,7.0,40.0,7.0,7.5,,,,,,,,,,,,,Modern / Contemporary
1227,1140-062,074-811912206-9,5.0,,24.0,33.0,True,1179.90,1710.0,False,Indoor Lighting,Dimond Lighting,Cold Rolled Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Matte Gold,,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,58.0,37.0,24.0,34.0,,,,,,,,,,,,,Modern / Contemporary
1228,1140-065,074-811912207-6,47.0,,26.0,18.0,True,1164.72,1688.0,False,Indoor Lighting,Dimond Lighting,Sphaira Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Satin Brass,,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,36.0,28.0,31.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1229,1140-066,074-811912208-3,26.0,,21.0,14.0,True,964.62,1398.0,False,Indoor Lighting,Dimond Lighting,Throttle Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Dark Graphite,,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,44.0,24.5,24.0,24.5,,,,,,,,,,,,,Modern / Contemporary
1230,1140-067,074-811912209-0,40.0,,34.0,20.0,True,1003.26,1454.0,False,Indoor Lighting,Dimond Lighting,Levity Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Satin Brass, Oiled Bronze",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,28.0,32.0,23.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1231,1140-069,074-811912210-6,20.0,,22.0,8.0,True,1185.42,1718.0,False,Indoor Lighting,Dimond Lighting,Sting Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"METAL, CRYSTAL",,,,,,,,,,,,,,,,17.0,25.5,11.0,25.5,,,,,,,,,,,,,Modern / Contemporary
1232,1140-070,074-811912211-3,12.0,,17.0,7.0,True,855.60,1240.0,False,Indoor Lighting,Dimond Lighting,Sting SemiFlush Mount,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"METAL, CRYSTAL",,,,,,,,,,,,,,,,13.0,20.0,11.0,20.0,,,,,,,,,,,,,Modern / Contemporary
1233,114-06,084-355803398-0,14.0,,20.0,28.0,True,128.34,186.0,False,Wall Decor,Sterling,CLEAR MIRROR - RECTANGLE,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Glass,,,,,,,,,,,,,,,,14.0,31.0,3.0,24.0,,,,,,,,,,,,,Modern / Contemporary
1234,114-07,084-355803399-7,13.0,,16.0,24.0,True,93.84,136.0,False,Wall Decor,Sterling,CLEAR MIRROR -OVAL,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Glass,,,,,,,,,,,,,,,,9.0,19.0,27.0,3.0,,,,,,,,,,,,,Modern / Contemporary
1235,114-08,084-355803400-0,13.5,,20.0,28.0,True,120.06,174.0,False,Wall Decor,Sterling,CLEAR MIRROR - ARCHED,,,,,,,,,,,CHN,,,,,,,,,,,,,,Clear,,,,,,Glass,,,,,,,,,,,,,,,,15.0,25.0,30.0,2.0,,,,,,,,,,,,,Modern / Contemporary
1236,1141-002,074-811909634-6,8.0,,18.0,26.0,True,200.10,290.0,False,Indoor Lighting,Dimond Lighting,Munich 1 Light Table Lamp In Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,10.0,27.0,11.3,18.9,,,,,,,,,,,,,Modern / Contemporary
1237,1141-002-HUE-B,083-033502512-2,8.0,,18.0,26.0,True,299.46,434.0,False,Indoor Lighting,Dimond Lighting,Munich Table Lamp in Gold Leaf - with Philips Hue LED Bulb/Bridge,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,10.0,27.0,11.3,18.9,,,,,,,,,,,,,Modern / Contemporary
1238,1141-002-HUE-D,083-033502484-2,8.0,,18.0,26.0,True,262.20,380.0,False,Indoor Lighting,Dimond Lighting,Munich Table Lamp in Gold Leaf - with Philips Hue LED Bulb/Dimmer,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,10.0,27.0,11.3,18.9,,,,,,,,,,,,,Modern / Contemporary
1239,1141-005,081-800803010-9,8.0,,16.0,35.0,True,429.18,622.0,False,Indoor Lighting,Dimond Lighting,Connexions 4 Light Pendant In Antique Gold And Silver Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Gold Leaf, Silver Leaf",,,,,,Metal,,,,,,,,,,,,,,,,15.0,38.0,20.0,20.0,,,,,,,,,,,,,Modern / Contemporary
1240,1141-006,081-800803011-6,16.0,,24.0,51.0,True,612.72,888.0,False,Indoor Lighting,Dimond Lighting,Connexions 8 Light Pendant In Antique Gold And Silver Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Gold Leaf, Silver Leaf",,,,,,Metal,,,,,,,,,,,,,,,,13.0,54.0,28.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1241,1141-007,081-800803012-3,25.0,,20.0,38.0,True,1218.54,1766.0,False,Indoor Lighting,Dimond Lighting,Gallery 8 Light Chandelier In Oil Rubbed Bronze And Brushed Slate,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Brushed Slate, Oil Rubbed Bronze",,,,,,Metal,,,,,,,,,,,,,,,,27.0,22.0,10.2,10.2,,,,,,,,,,,,,Modern / Contemporary
1242,1141-008,081-800803013-0,24.0,,30.0,29.0,True,1273.74,1846.0,False,Indoor Lighting,Dimond Lighting,Gallery 10 Light Chandelier In Antique Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,26.0,32.0,32.0,32.0,,,,,,,,,,,,,Modern / Contemporary
1243,1141-011,081-800803014-7,34.0,,24.0,14.0,True,1150.92,1668.0,False,Indoor Lighting,Dimond Lighting,Facet 3 Light Pendant In Polished Nickel,,,,,,,,,,,CHN,,,,,,,,,,,,,,Polished Nickel,,,,,,Metal,,,,,,,,,,,,,,,,37.0,26.5,15.7,15.7,,,,,,,,,,,,,Modern / Contemporary
1244,1141-012,081-800803015-4,14.0,,24.0,14.0,True,357.42,518.0,False,Indoor Lighting,Dimond Lighting,Reflex 1 Light Pendant In Textured Gold Leaf And Mocha,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Mocha, Textured Gold Leaf",,,,,,Metal,,,,,,,,,,,,,,,,17.0,26.5,15.7,15.7,,,,,,,,,,,,,Modern / Contemporary
1245,1141-013,081-800802987-5,3.2,,18.0,22.0,True,382.26,554.0,False,Indoor Lighting,Dimond Lighting,Neil 1 Light Box Pendant In Gold Leaf - Small,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,5.0,22.0,18.0,20.0,,,,,,,,,,,,,Modern / Contemporary
1246,1141-014,081-800802988-2,5.3,,28.0,32.0,True,612.72,888.0,False,Indoor Lighting,Dimond Lighting,Neil 1 Light Box Pendant In Gold Leaf - Large,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,13.0,32.0,24.0,28.0,,,,,,,,,,,,,Modern / Contemporary
1247,1141-016,081-800802989-9,46.0,,36.0,4.8,True,612.72,888.0,False,Indoor Lighting,Dimond Lighting,Laigne 4 Light Disc Pendant In Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,49.0,38.0,6.0,38.0,,,,,,,,,,,,,Modern / Contemporary
1248,1141-018,081-800802990-5,11.5,,34.0,7.0,True,459.54,666.0,False,Indoor Lighting,Dimond Lighting,Webre 6 Light Chandelier In Matte Black And Gold Leaf,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Gold Leaf, Matte Black",,,,,,Metal,,,,,,,,,,,,,,,,13.0,36.0,8.6,36.0,,,,,,,,,,,,,Modern / Contemporary
1249,1141-025,081-800803536-4,7.7,,32.0,8.0,True,765.90,1110.0,False,Indoor Lighting,Dimond Lighting,Bubbles Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Champagne, Silver Leaf",,,,,,"Glass, Metal",,,,,,,,,,,,,,,,18.0,27.0,21.0,27.0,,,,,,,,,,,,,Modern / Contemporary
1250,1141-027,081-800803537-1,6.16,,24.0,14.0,True,259.44,376.0,False,Indoor Lighting,Dimond Lighting,Up Down Century 10 Light Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Brass, Oil Rubbed Bronze",,,,,,Metal,,,,,,,,,,,,,,,,7.39,25.0,15.0,25.0,,,,,,,,,,,,,Modern / Contemporary
1251,1141-028,081-800803538-8,12.47,,28.0,27.0,True,572.70,830.0,False,Indoor Lighting,Dimond Lighting,Waxley Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Silver Leaf,,,,,,Metal,,,,,,,,,,,,,,,,14.97,29.0,28.0,29.0,,,,,,,,,,,,,Modern / Contemporary
1252,1141-029,081-800803539-5,2.42,,11.0,19.0,True,122.82,178.0,False,Indoor Lighting,Dimond Lighting,Waxley Sconce,,,,,,,,,,,CHN,,,,,,,,,,,,,,Antique Silver Leaf,,,,,,Metal,,,,,,,,,,,,,,,,5.0,22.0,10.0,16.0,,,,,,,,,,,,,Modern / Contemporary
1253,1141-030,081-800803540-1,10.74,,22.0,12.0,True,506.46,734.0,False,Indoor Lighting,Dimond Lighting,Silver Metro Crystal Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Acid Crystal, Silver Leaf",,,,,,"Crystal, Metal",,,,,,,,,,,,,,,,20.0,25.0,15.0,25.0,,,,,,,,,,,,,Modern / Contemporary
1254,1141-031,081-800803541-8,10.74,,22.0,12.0,True,506.46,734.0,False,Indoor Lighting,Dimond Lighting,Gold Metro Crystal Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Clear, Gold Leaf",,,,,,"Crystal, Metal",,,,,,,,,,,,,,,,16.0,26.0,15.0,25.0,,,,,,,,,,,,,Modern / Contemporary
1255,1141-032,081-800803542-5,19.8,,48.0,60.0,True,1765.02,2558.0,False,Indoor Lighting,Dimond Lighting,Box Pendant Cluster,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,Metal,,,,,,,,,,,,,,,,26.0,52.0,21.0,35.0,,,,,,,,,,,,,Modern / Contemporary
1256,1141-033,081-800803543-2,2.07,,6.0,8.0,True,146.28,212.0,False,Indoor Lighting,Dimond Lighting,Green Gallery Sconce,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"Metal, Stone",,,,,,,,,,,,,,,,3.0,11.0,10.0,11.0,,,,,,,,,,,,,Modern / Contemporary
1257,1141-034,081-800803544-9,2.07,,6.0,8.0,True,136.62,198.0,False,Indoor Lighting,Dimond Lighting,Purple Gallery Sconce,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"Metal, Stone",,,,,,,,,,,,,,,,2.48,7.0,9.0,7.0,,,,,,,,,,,,,Modern / Contemporary
1258,1141-035,081-800803545-6,2.07,,6.0,8.0,True,136.62,198.0,False,Indoor Lighting,Dimond Lighting,Red Gallery Sconce,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"Metal, Stone",,,,,,,,,,,,,,,,3.0,11.0,10.0,11.0,,,,,,,,,,,,,Modern / Contemporary
1259,1141-036,081-800803546-3,2.07,,6.0,8.0,True,146.28,212.0,False,Indoor Lighting,Dimond Lighting,Natural Gallery Sconce,,,,,,,,,,,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,"Metal, Stone",,,,,,,,,,,,,,,,3.0,11.0,10.0,11.0,,,,,,,,,,,,,Modern / Contemporary
1260,1141-037,081-800803547-0,17.34,,36.0,38.0,True,659.64,956.0,False,Indoor Lighting,Dimond Lighting,Edward Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Brass, Oil Rubbed Bronze",,,,,,Metal,,,,,,,,,,,,,,,,20.8,37.0,39.0,7.0,,,,,,,,,,,,,Traditional
1261,114-104,084-355812646-0,24.0,,16.0,30.0,True,481.62,698.0,False,Furniture,Dimond Home,SILVER CHAIN CONSOLE TABLE WITH CLEAR GLASS TOP,,,,,,,,,,,CHN,,,,,,,,,,,,,,Silver Leaf,,,,,,"Glass, Metal",,,,,,,,,,,,,,,,18.0,36.0,56.0,3.0,14.0,31.0,48.0,19.0,,,,,,,,,
1262,1141-060,074-811912159-8,5.0,,21.5,30.0,True,293.94,426.0,False,Indoor Lighting,Dimond Lighting,On Strand Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oiled Bronze, Gold Leaf",,,,,,METAL,,,,,,,,,,,,,,,,7.04,20.47,32.28,20.47,,,,,,,,,,,,,Traditional
1263,1141-061,074-811912131-4,11.0,,23.0,17.0,True,514.74,746.0,False,Indoor Lighting,Dimond Lighting,Into Stellar Space Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Polished Nickel, Stainless Steel",,,,,,"STAINLESS STEEL, METAL",,,,,,,,,,,,,,,,13.2,26.38,17.32,26.38,,,,,,,,,,,,,Modern / Contemporary
1264,1141-062,074-811912133-8,16.0,,25.0,22.0,True,688.62,998.0,False,Indoor Lighting,Dimond Lighting,Focal Point Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze Finish, Clear Crystal",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,17.6,23.62,27.56,23.62,,,,,,,,,,,,,Modern / Contemporary
1265,1141-063,074-811912134-5,2.0,,5.0,6.5,True,161.46,234.0,False,Indoor Lighting,Dimond Lighting,Focal Point Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze Finish, Clear Crystal",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,3.3,15.75,6.89,9.45,,,,,,,,,,,,,Modern / Contemporary
1266,1141-064,074-811912129-1,3.0,,15.5,15.5,True,234.60,340.0,False,Indoor Lighting,Dimond Lighting,Beam Cage Pendant,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze Finish, Clear Glass",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,5.06,18.5,16.14,18.5,,,,,,,,,,,,,Transitional
1267,1141-065,074-811912135-2,11.0,,26.5,14.0,True,589.26,854.0,False,Indoor Lighting,Dimond Lighting,Symposium Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Polished Nickel,,,,,,METAL,,,,,,,,,,,,,,,,13.2,33.07,17.72,33.07,,,,,,,,,,,,,Modern / Contemporary
1268,1141-066,074-811912132-1,20.0,,15.0,26.0,True,481.62,698.0,False,Indoor Lighting,Dimond Lighting,Mercury Ascendant Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Aged Brass, Mercury Glass",,,,,,"GLASS, METAL",,,,,,,,,,,,,,,,22.0,28.74,24.02,18.9,,,,,,,,,,,,,Modern / Contemporary
1269,1141-067,074-811912139-0,26.0,,22.0,36.0,True,825.24,1196.0,False,Indoor Lighting,Dimond Lighting,Shasta Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Polished Nickel,,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,29.0,25.2,27.95,25.2,,,,,,,,,,,,,Modern / Contemporary
1270,1141-068,074-811912145-1,24.0,,30.0,19.0,True,943.92,1368.0,False,Indoor Lighting,Dimond Lighting,Spectacle Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Aged Brass, Clear Crystal",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,26.4,27.95,9.06,27.95,,,,,,,,,,,,,Modern / Contemporary
1271,1141-069,074-811912130-7,13.0,,19.0,33.0,True,796.26,1154.0,False,Indoor Lighting,Dimond Lighting,Vapor Cone Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Aged Brass, Clear Acrylic",,,,,,"METAL, ACRYLIC",,,,,,,,,,,,,,,,16.28,35.43,12.6,14.17,,,,,,,,,,,,,Modern / Contemporary
1272,114-107,081-800802108-4,9.4,,12.0,22.0,True,114.54,166.0,False,Furniture,Dimond Home,Mirrored Top Hurricane Side Table,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Antique Silver, Mirror",,,,,,"Metal, Marble",,,,,,,,,,,,,,,,9.0,25.0,15.0,15.0,,,,,,,,,,,,,Transitional
1273,1141-070,074-811912124-6,28.0,,14.0,28.0,True,205.62,298.0,False,Indoor Lighting,Dimond Lighting,Radio Row Table Lamp,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oiled Bronze Finish, Plated Smoke Glass, White Marble Base",,,,,,"MARBLE, GLASS, METAL",,,,,,,,,,,,,,,,36.0,20.0,31.0,12.0,,,,,,,,,,,,,Modern / Contemporary
1274,1141-071,074-811912146-8,12.0,,28.0,28.0,True,329.82,478.0,False,Indoor Lighting,Dimond Lighting,Cadabra Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oiled Bronze Finish, Plated Smoke Glass",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,14.0,29.53,32.28,28.35,,,,,,,,,,,,,Modern / Contemporary
1275,1141-073,074-811912137-6,,,30.0,30.0,True,736.92,1068.0,False,Indoor Lighting,Dimond Lighting,Cataclysm Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,Silver Leaf,,,,,,METAL,,,,,,,,,,,,,,,,21.0,52.0,9.06,13.78,,,,,,,,,,,,,Modern / Contemporary
1276,1141-074,074-811912136-9,6.0,,32.0,19.0,True,529.92,768.0,False,Indoor Lighting,Dimond Lighting,Blind Tiger Chandelier,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Aged Brass, Black, Gold, White Glass",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,7.7,29.53,14.96,26.77,,,,,,,,,,,,,Modern / Contemporary
1277,1141-075,074-811912128-4,14.0,,48.0,24.0,True,589.26,854.0,False,Indoor Lighting,Dimond Lighting,Beam Cage Island Light,,,,,,,,,,,CHN,,,,,,,,,,,,,,"Oil Rubbed Bronze Finish, Clear Glass",,,,,,"METAL, GLASS",,,,,,,,,,,,,,,,15.84,50.79,16.14,18.5,,,,,,,,,,,,,Transitional
